seed,pipeline,epoch,train_loss,val_loss,val_dice,dice_bg,dice_non_enh,dice_edema,dice_enhancing
5,P2,41,0.40310148935196766,0.22838524729013443,0.7165140035924621,0.9934504472913364,0.5194650077605006,0.6870886579909541,0.6660519013270575
5,P2,42,0.3588784369876829,0.20570697615275513,0.7387312488674236,0.9935745745594907,0.5636812432568282,0.7216562040636345,0.6760129735897407
5,P2,43,0.36672365488642356,0.213528417151522,0.727801227761009,0.9938348392527017,0.5343967135115963,0.7115398247165186,0.6714335335632194
5,P2,44,0.37427823508189895,0.24068515496076764,0.7125316448236496,0.993116224089223,0.5236270045088873,0.6667420509907818,0.6666412997057068
5,P2,45,0.3477160847793191,0.19855451916117925,0.7310752235642629,0.9940804035717887,0.555653952393585,0.7116598832274228,0.6629066550642552
5,P2,46,0.3811869941020416,0.2064943692168674,0.7304785538599848,0.9937170814973169,0.5511246357286042,0.7147405733944292,0.6623319248195895
5,P2,47,0.38034944741402643,0.21107056122776624,0.7335801578905425,0.9940268609672789,0.5488271182330514,0.7192717087849136,0.672194943576926
5,P2,48,0.37867564415022475,0.21183450066962758,0.7181859877293402,0.9942819497327354,0.522283071555812,0.705205279351993,0.6509736502768206
5,P2,49,0.3512153199416096,0.20811774934063088,0.728019172396571,0.9942108007857936,0.5510720379950208,0.7089300379218031,0.6578638128836664
5,P2,50,0.37145969413094604,0.20663026065842524,0.7255237287702605,0.9940649540292672,0.5346770885831343,0.7129144936098788,0.6604383788587619
