seed,pipeline,epoch,train_loss,val_loss,val_dice,dice_bg,dice_non_enh,dice_edema,dice_enhancing
5,P2,1,1.010382284552364,0.6373575925827026,0.42658629225666544,0.9847157390573644,0.027151050188097724,0.49425516697421723,0.20022321280698233
5,P2,2,0.7418186433234457,0.5480280905156523,0.5162286143201623,0.9861369468900526,0.053385907236818304,0.4949236225149722,0.5304679806388062
5,P2,3,0.7351649659164882,0.5440909359100703,0.5895790461116854,0.988315820378658,0.23991719558204383,0.5441379647516519,0.5859452037343884
5,P2,4,0.7375029228501401,0.4950100574139002,0.6053281392320956,0.988705455942342,0.2456127223603975,0.5784215587544054,0.6085728198712378
5,P2,5,0.6940271337153547,0.4794442883214435,0.6505569416251122,0.9919770255301633,0.38706685749326425,0.631088864371867,0.5920950191051546
5,P2,6,0.6922572796627626,0.4714038319684364,0.65050540113282,0.9902090672920267,0.3893527070326249,0.5998668568965937,0.6225929733100344
5,P2,7,0.7115351452665813,0.442821895351281,0.6570982231564777,0.9911166442993984,0.4049320154284712,0.611428868187198,0.6209153647108432
5,P2,8,0.7052030240075063,0.43002831372054845,0.6682734094654332,0.9919589529398954,0.41905412870844305,0.6248346571302409,0.6372458990831539
5,P2,9,0.6971457005557368,0.4130275277672587,0.6772758735102576,0.992089075972719,0.4389870046057519,0.6474583152181532,0.6305690982444062
5,P2,10,0.708837162135011,0.4453427119029535,0.6631577735323748,0.991626585030497,0.40380331068645015,0.6429174240220221,0.6142837743905298
5,P2,11,0.679590583554769,0.4120284391416086,0.6641308840616323,0.9915125725730366,0.40933948359071404,0.6294521486949815,0.6262193313877975
5,P2,12,0.6718042237273717,0.4032508084500158,0.6773996546383955,0.9918695976541162,0.4162974227736294,0.660306576165867,0.641125021959969
5,P2,13,0.6851754061751446,0.4123426079750061,0.686853811437844,0.993176095163528,0.44737794000838493,0.6673332514022767,0.6395279591771856
5,P2,14,0.6500906561895953,0.4167135039696822,0.6911777948531523,0.9928010594887956,0.4558167227295125,0.6727168877510127,0.6433765094432883
5,P2,15,0.7112867781671427,0.42129192038162333,0.6912164298586334,0.9928150979585695,0.4559806899840134,0.671285181907401,0.6447847495845493
5,P2,16,0.6867617366677624,0.4214356767164694,0.7056100484240838,0.993217854968203,0.48464181923531624,0.6889564102276722,0.6556241092651436
5,P2,17,0.6636542666766603,0.39767356921692154,0.6977725714833785,0.9927037060662623,0.46690449956838764,0.6741521550831616,0.6573299252157022
5,P2,18,0.6889672096502983,0.3702730824415748,0.7074276598087773,0.9931516428173526,0.48095003075824094,0.6909920634534159,0.6646169022060998
5,P2,19,0.6917005951121702,0.38802284787635544,0.6993370561687366,0.9923751156781145,0.46799230779083434,0.6750342699078342,0.6619465312981632
5,P2,20,0.6405125557871189,0.3708213605993503,0.7022720573146313,0.9930609570859058,0.48216676822433713,0.6820246860095784,0.6518358179387038
5,P2,21,0.6540401414794437,0.39018458228658986,0.6959228439347428,0.9931910679604435,0.4743945605282273,0.6749975098129202,0.6411082374373803
5,P2,22,0.6577707356315549,0.3814235460516569,0.7056255141071184,0.99297983976682,0.49031232439472866,0.6821567799939474,0.6570531122729772
5,P2,23,0.6237973240977627,0.368752737907139,0.7030256146783882,0.9931855594330998,0.4802242810288284,0.6754245482435561,0.663268070008068
5,P2,24,0.6572994609000319,0.37540863635572225,0.7058921986747834,0.993975833180672,0.49419465377920935,0.6959138377020107,0.6394844700372415
5,P2,25,0.6338434645685099,0.36360209394951126,0.7136898276539794,0.9936251687933965,0.503980491518244,0.6980353117397733,0.6591183385645039
5,P2,26,0.6548457429570667,0.3561285595233376,0.7178888048069737,0.994362558972526,0.5079440712392813,0.7122029429725389,0.6570456460435485
5,P2,27,0.6776918670888674,0.3721666563604329,0.7225348480664266,0.9939264990705629,0.5263572069429712,0.7041776134139828,0.6656780728381899
5,P2,28,0.6127958991264892,0.36198301774424474,0.7152297554833197,0.9937705641998134,0.5153970616041745,0.689702093339861,0.6620493027894302
5,P2,29,0.6330872780690759,0.3549596659235052,0.7169385459372082,0.9938368575525526,0.5125203159941173,0.7032540210911272,0.6581429891110356
5,P2,30,0.6396949299311234,0.3634174776238364,0.7142453550176507,0.9933535640835867,0.49037747906340495,0.7086641249402721,0.6645862519833393
5,P2,31,0.6336983458975615,0.3635494936559651,0.7205442784277581,0.9939147934987157,0.5078548564994415,0.7130498787305453,0.66735758498233
5,P2,32,0.6188720267202894,0.34525589866412654,0.723245809021054,0.9938537819550383,0.5291735623247856,0.7127784532097796,0.6571774385946124
5,P2,33,0.6592999369916269,0.3666778023581247,0.7158259441899769,0.9933423156084742,0.5139499767325301,0.6988753217337449,0.6571361626851587
5,P2,34,0.6262947404283589,0.3514794310605204,0.7106778195455079,0.9940804822442264,0.5009959673175297,0.7015260071078568,0.6461088215124189
5,P2,35,0.6587871245913587,0.33993134567060984,0.7234179132687609,0.9940923648998548,0.5371495102773626,0.7081358068204104,0.6542939710774157
5,P2,36,0.623078708426427,0.34192187097427007,0.7261283923180768,0.9939894172720295,0.5382799501107437,0.7090045782041572,0.6632396236853768
5,P2,37,0.6247096843638662,0.3369953173237878,0.7226501704562316,0.9939162892687842,0.5367645211866231,0.7012607845917325,0.6586590867777868
5,P2,38,0.6390669510021048,0.34390806648376826,0.7300402243234061,0.99402764362185,0.5299268970964173,0.7206197294259036,0.6755866271494535
5,P2,39,0.6391926723516593,0.33643109532626897,0.7340186396192733,0.9941313040865513,0.5485006788878811,0.7182958847180462,0.6751466907846148
